RIC;ISIN;Company Common Name;TRBC Economic Sector Name;Country of Issuer
ATLAS.IS;TRAATLAS91Q9;Atlas Menkul Kiymetler Yatirim Ortakligi AS;Financials;Turkey
OLMK.IS;TRAOLMKS91D2;Mondi Olmuksan Kagit ve Ambalaj Sanayi AS;Basic Materials;Turkey
KLNMA.IS;TRATKBNK91N6;Turkiye Kalkinma ve Yatirim Bankasi AS;Financials;Turkey
RODRG.IS;TRERDRT00019;Rodrigo Tekstil Sanayi ve Ticaret AS;Consumer Cyclicals;Turkey
RHEAG.IS;TRAVKFRS91Q0;Rhea Girisim Sermayesi Yatirim Ortakligi AS;Financials;Turkey
ATSYH.IS;TRAATSYO91Q3;Atlantis Yatirim Holding AS;Consumer Non-Cyclicals;Turkey
SMART.IS;TRESMRT00018;Smartiks Yazilim AS;Technology;Turkey
ATAGY.IS;TRAATAYO91Q1;Ata Gayrimenkul Yatirim Ortakligi AS;Real Estate;Turkey
ULUSE.IS;TREULET00014;Ulusoy Elektrik Imalat Taahhut ve Ticaret AS;Industrials;Turkey
ROYAL.IS;TRERHLI00016;Royal Hali Iplik Tekstil Mobilya Sanayi ve Ticaret AS;Consumer Cyclicals;Turkey
EMNIS.IS;TRAEMNIS91E1;Eminis Ambalaj Sanayi ve Ticaret AS;Basic Materials;Turkey
BRKO.IS;TREBRKO00019;Birko Birlesik Koyunlulular Mensucat Ticaret ve Sanayi AS;Consumer Cyclicals;Turkey
RAYSG.IS;TRARAYSG91O8;Ray Sigorta AS;Financials;Turkey
MTRYO.IS;TRAECBYO91Q7;Metro Yatirim Ortakligi AS;Financials;Turkey
KSTUR.IS;TREKUST00016;Kustur Kusadasi Turizm Endustrisi AS;Consumer Cyclicals;Turkey
SERVE.IS;TRASERVE91T0;Serve Film Produksiyon Eglence AS;Consumer Cyclicals;Turkey
YONGA.IS;TREYONG00018;Yonga Mobilya Sanayi ve Ticaret AS;Consumer Cyclicals;Turkey
MZHLD.IS;TRAMZHLD94Q2;Mazhar Zorlu Holding AS;Basic Materials;Turkey
AKMGY.IS;TREAKMG00018;Akmerkez Gayrimenkul Yatirim Ortakligi AS;Real Estate;Turkey
ARMDA.IS;TREARMD00010;Armada Bilgisayar Sistemleri Sanayi ve Ticaret AS;Technology;Turkey
EKIZ.IS;TREEKIZ00018;Ekiz Kimya Sanayi ve Ticaret AS;Consumer Non-Cyclicals;Turkey
TBORG.IS;TRATBORG91A4;Turk Tuborg Bira ve Malt Sanayii AS;Consumer Non-Cyclicals;Turkey
SODSN.IS;TRESODS00016;Sodas Sodyum Sanayii AS;Basic Materials;Turkey
AYES.IS;TREAYES00011;Ayes Celik Hasir ve Cit Sanayi AS;Basic Materials;Turkey
TACTR.IS;TRETTUR00019;Tac Tarim Urunleri Hayvancilik Gida Sanayi ve Ticaret AS;Consumer Non-Cyclicals;Turkey
ORMA.IS;TREORMA00017;Orma Orman Mahsulleri Integre Sanayi ve Ticaret AS;Basic Materials;Turkey
CMENT.IS;TRACMENT91F9;Cimentas Izmir Cimento Fabrikasi TAS;Basic Materials;Turkey
QNBFB.IS;TRAFINBN91N3;QNB Finansbank AS;Financials;Turkey
SUMAS.IS;TRESMAS00016;Sumas Suni Tahta ve Mobilya Sanayi AS;Basic Materials;Turkey
UZERB.IS;TREUZER00018;Uzertas Boya Sanayi Ticaret ve Yatirim AS;Basic Materials;Turkey
MMCAS.IS;TREGNTR00011;MMC Sanayi ve Ticari Yatirimlar AS;Industrials;Turkey
COSMO.IS;TRABUMYO91Q2;Cosmos Yatirim Holding AS;Financials;Turkey
DIRIT.IS;TREDRTK00014;Diriteks Dirilis Tekstil Sanayi ve Ticaret AS;Consumer Cyclicals;Turkey
QNBFL.IS;TRAFFKRL91P0;QNB Finans Finansal Kiralama AS;Financials;Turkey
YBTAS.IS;TREYBTS00017;Yibitas Yozgat Isci Birligi Insaat Malzemeleri Ticaret Sanayi AS;Basic Materials;Turkey
SNPAM.IS;TRASNPAM91B0;Sonmez Pamuklu Sanayii AS;Consumer Cyclicals;Turkey
BASCM.IS;TREBASC00013;Bastas Baskent Cimento Sanayi Ve Ticaret AS;Basic Materials;Turkey
UFUK.IS;TREFNFK00017;Ufuk Yatirim Yonetim ve Gayrimenkul AS;Financials;Turkey
BRMEN.IS;TRABRMEN91B4;Birlik Mensucat Ticaret ve Sanayi Isletmesi AS;Consumer Cyclicals;Turkey
UMPAS.IS;TREUMPA00018;Umpas Holding AS;Consumer Cyclicals;Turkey
QPERP.IS;TRYQPYS00045;Qinvest Portfoy Yonetimi AS;Financials;Turkey
RPAVS.IS;TRYRGGS00023;Re-Pie Portfoy Yonetimi AS;Financials;Turkey
FPREP.IS;TRYFIBP00062;Fiba Portfoy Yonetimi AS;Financials;Turkey
MPATA.IS;TRYMKFT00091;Mukafat Portfoy Yonetimi AS;Financials;Turkey
TCF.CD;US89621V1035;Trillion Energy International Inc;Energy;Turkey
CB;CH0044328745;Chubb Ltd;Financials;Switzerland
GLEN.L;JE00B4T3BW64;Glencore PLC;Basic Materials;Switzerland
TEL;CH0102993182;TE Connectivity Ltd;Industrials;Switzerland
CRSP.O;CH0334081137;CRISPR Therapeutics AG;Healthcare;Switzerland
GRMN.O;CH0114405324;Garmin Ltd;Technology;Switzerland
STM.PA;NL0000226223;STMicroelectronics NV;Technology;Switzerland
RIG;CH0048265513;Transocean Ltd;Energy;Switzerland
ONON.K;CH1134540470;On Holding AG;Consumer Cyclicals;Switzerland
ROG.S;CH0012032048;Roche Holding AG;Healthcare;Switzerland
NESN.S;CH0038863350;Nestle SA;Consumer Non-Cyclicals;Switzerland
CCH.L;CH0198251305;Coca Cola HBC AG;Consumer Non-Cyclicals;Switzerland
WIZZ.L;JE00BN574F90;Wizz Air Holdings PLC;Industrials;Switzerland
SRAD.O;CH1134239669;Sportradar Group AG;Technology;Switzerland
NOVN.S;CH0012005267;Novartis AG;Healthcare;Switzerland
UBSG.S;CH0244767585;UBS Group AG;Financials;Switzerland
IWG.L;JE00BYVQYS01;IWG Plc;Industrials;Switzerland
ABBN.S;CH0012221716;Abb Ltd;Industrials;Switzerland
CFR.S;CH0210483332;Compagnie Financiere Richemont SA;Consumer Cyclicals;Switzerland
SIKA.S;CH0418792922;Sika AG;Basic Materials;Switzerland
LONN.S;CH0013841017;Lonza Group AG;Healthcare;Switzerland
ZURN.S;CH0011075394;Zurich Insurance Group AG;Financials;Switzerland
PGHN.S;CH0024608827;Partners Group Holding AG;Financials;Switzerland
FXPO.L;GB00B1XH2C03;Ferrexpo PLC;Basic Materials;Switzerland
HOLN.S;CH0012214059;Holcim AG;Basic Materials;Switzerland
CSGN.S;CH0012138530;Credit Suisse Group AG;Financials;Switzerland
LOGN.S;CH0025751329;Logitech International SA;Technology;Switzerland
GIVN.S;CH0010645932;Givaudan SA;Basic Materials;Switzerland
SRENH.S;CH0126881561;Swiss Re AG;Financials;Switzerland
ADCT.K;CH0499880968;ADC Therapeutics SA;Healthcare;Switzerland
SOON.S;CH0012549785;Sonova Holding AG;Healthcare;Switzerland
KNIN.S;CH0025238863;Kuehne und Nagel International AG;Industrials;Switzerland
ACIU.O;CH0329023102;AC Immune SA;Healthcare;Switzerland
GEBN.S;CH0030170408;Geberit AG;Consumer Cyclicals;Switzerland
OBSV.O;CH0346177709;Obseva SA;Healthcare;Switzerland
ALCC.S;CH0432492467;Alcon AG;Healthcare;Switzerland
QTNT.O;JE00BLG2ZQ72;Quotient Ltd;Healthcare;Switzerland
SCMN.S;CH0008742519;Swisscom AG;Technology;Switzerland
UHR.S;CH0012255151;Swatch Group AG;Consumer Cyclicals;Switzerland
SLHN.S;CH0014852781;Swiss Life Holding AG;Financials;Switzerland
STMN.S;CH0012280076;Straumann Holding AG;Healthcare;Switzerland
ADEN.S;CH0012138605;Adecco Group AG;Industrials;Switzerland
SGSN.S;CH0002497458;SGS SA;Industrials;Switzerland
SCHP.S;CH0024638196;Schindler Holding AG;Industrials;Switzerland
VIFN.S;CH0364749348;Vifor Pharma AG;Healthcare;Switzerland
TEMN.S;CH0012453913;Temenos AG;Technology;Switzerland
VACN.S;CH0311864901;VAT Group AG;Industrials;Switzerland
BAER.S;CH0102484968;Julius Baer Gruppe AG;Financials;Switzerland
ROSEG.S;CH0042615283;Zur Rose Group AG;Consumer Non-Cyclicals;Switzerland
BANB.S;CH0012530207;Bachem Holding AG;Healthcare;Switzerland
DUFN.S;CH0023405456;Dufry AG;Consumer Cyclicals;Switzerland
GTX.O;US3665051054;Garrett Motion Inc;Consumer Cyclicals;Switzerland
SIGNC.S;CH0435377954;SIG Combibloc Group AG;Basic Materials;Switzerland
BARN.S;CH0009002962;Barry Callebaut AG;Consumer Non-Cyclicals;Switzerland
CLN.S;CH0012142631;Clariant AG;Basic Materials;Switzerland
BKWB.S;CH0130293662;BKW AG;Utilities;Switzerland
BALN.S;CH0012410517;Baloise Holding AG;Financials;Switzerland
SRAIL.S;CH0002178181;Stadler Rail AG;Industrials;Switzerland
MBTN.S;CH0108503795;Meyer Burger Technology AG;Technology;Switzerland
TECN.S;CH0012100191;Tecan Group AG;Technology;Switzerland
SPSN.S;CH0008038389;Swiss Prime Site AG;Real Estate;Switzerland
EMSN.S;CH0016440353;Ems Chemie Holding AG;Basic Materials;Switzerland
ARYN.S;CH0043238366;Aryzta AG;Consumer Non-Cyclicals;Switzerland
FHZN.S;CH0319416936;Flughafen Zuerich AG;Industrials;Switzerland
SOPH.O;CH1125843347;Sophia Genetics SA;Technology;Switzerland
FIN.S;CH0001752309;Georg Fischer AG;Industrials;Switzerland
IDIA.S;CH0363463438;Idorsia Ltd;Healthcare;Switzerland
PSPN.S;CH0018294154;PSP Swiss Property AG;Real Estate;Switzerland
COTNE.S;CH0360826991;Comet Holding AG;Technology;Switzerland
LISN.S;CH0010570759;Chocoladefabriken Lindt & Spruengli AG;Consumer Non-Cyclicals;Switzerland
MEDX.S;CH1129677105;Medmix Ltd;Healthcare;Switzerland
HELN.S;CH0466642201;Helvetia Holding AG;Financials;Switzerland
SQN.S;CH0010675863;Swissquote Group Holding SA;Financials;Switzerland
SUN.S;CH0038388911;Sulzer AG;Industrials;Switzerland
FORN.S;CH0003541510;Forbo Holding AG;Consumer Cyclicals;Switzerland
CYTO.O;BMG0360L1000;Altamira Therapeutics Ltd;Healthcare;Switzerland
GALE.S;CH0360674466;Galenica AG;Consumer Non-Cyclicals;Switzerland
SWON.S;CH0496451508;Softwareone Holding AG;Technology;Switzerland
SFZN.S;CH0014284498;Siegfried Holding AG;Healthcare;Switzerland
OERL.S;CH0000816824;OC Oerlikon Corporation AG Pfaeffikon;Industrials;Switzerland
CMBN.S;CH0225173167;Cembra Money Bank AG;Financials;Switzerland
BEAN.S;CH1101098163;Belimo Holding AG;Industrials;Switzerland
LANDI.S;CH0371153492;Landis+Gyr Group AG;Industrials;Switzerland
ED4.DE;CH0303692047;EDAG Engineering Group AG;Consumer Cyclicals;Switzerland
VECT.O;CH1109007893;VectivBio Holding AG;Healthcare;Switzerland
BUCN.S;CH0002432174;Bucher Industries AG;Industrials;Switzerland
ALLN.S;CH0008837566;Allreal Holding AG;Real Estate;Switzerland
BCVN.S;CH0531751755;Banque Cantonale Vaudoise;Financials;Switzerland
RLFB.S;CH0100191136;RELIEF THERAPEUTICS Holding SA;Healthcare;Switzerland
SENSI.S;CH0406705126;Sensirion Holding AG;Technology;Switzerland
NLSP.O;CH0523961370;NLS Pharmaceutics AG;Healthcare;Switzerland
MOBN.S;CH0011108872;Mobimo Holding AG;Real Estate;Switzerland
GB;CH0562152865;Global Blue Group Holding Ltd;Technology;Switzerland
INRN.S;CH0006372897;Interroll Holding AG;Industrials;Switzerland
DAE.S;CH0030486770;Daetwyler Holding AG;Consumer Cyclicals;Switzerland
BION.S;CH0038389992;BB Biotech AG;Healthcare;Switzerland
DKSH.S;CH0126673539;DKSH Holding AG;Industrials;Switzerland
BOS.S;CH0238627142;Bossard Holding AG;Industrials;Switzerland
LMIA.DE;CH0560888270;Lion E Mobility AG;Industrials;Switzerland
XLS.F;CH0461929603;Xlife Sciences AG;Healthcare;Switzerland
GNRO.PA;CH0308403085;Geneuro SA;Healthcare;Switzerland
DOKA.S;CH0011795959;Dormakaba Holding AG;Technology;Switzerland
PPGN.S;CH1110760852;PolyPeptide Group AG;Healthcare;Switzerland
HLGZ.DE;CH0006539198;Highlight Communications AG;Consumer Cyclicals;Switzerland
TLVB.PA;CH0008175645;Televerbier SA;Consumer Cyclicals;Switzerland
I5Q1.F;CH0315260122;ISC Business Technology AG;Technology;Switzerland
ALSN.S;CH0024590272;Also Holding AG;Technology;Switzerland
O5H.DE;CH0022237009;Openlimit Holding AG;Technology;Switzerland
IQL.DE;CH0451424300;iQ International AG;Consumer Cyclicals;Switzerland
EROG.DE;CH0557519201;Tmc Content Group AG;Consumer Cyclicals;Switzerland
VONN.S;CH0012335540;Vontobel Holding AG;Financials;Switzerland
HUBN.S;CH0030380734;Huber+Suhner AG;Technology;Switzerland
SYMS.PA;CH0356719804;Symetis SA;Healthcare;Switzerland
GUR.S;CH0008012236;Gurit Holding AG;Basic Materials;Switzerland
ARBNO.S;CH0110240600;Arbonia AG;Consumer Cyclicals;Switzerland
SFSN.S;CH0239229302;SFS Group AG;Industrials;Switzerland
EMMN.S;CH0012829898;Emmi AG;Consumer Non-Cyclicals;Switzerland
BCHN.S;CH0025536027;Burckhardt Compression Holding AG;Industrials;Switzerland
DESN.S;CH0582581713;Dottikon Es Holding AG;Healthcare;Switzerland
RIEN.S;CH0003671440;Rieter Holding AG;Industrials;Switzerland
IFCN.S;CH0011029946;Inficon Holding AG;Industrials;Switzerland
UBXN.S;CH0033361673;U Blox Holding AG;Technology;Switzerland
KARN.S;CH0100837282;Kardex Holding AG;Industrials;Switzerland
SWTQ.S;CH0010754924;Schweiter Technologies AG;Industrials;Switzerland
BSLN.S;CH0011432447;Basilea Pharmaceutica AG;Healthcare;Switzerland
HBMN.S;CH0012627250;HBM Healthcare Investments AG;Financials;Switzerland
ZEHN.S;CH0276534614;Zehnder Group AG;Industrials;Switzerland
LEHN.S;CH0022427626;Lem Holding SA;Industrials;Switzerland
MOLN.S;CH0256379097;Molecular Partners AG;Healthcare;Switzerland
BYS.S;CH0244017502;Bystronic AG;Industrials;Switzerland
AUTON.S;CH0127480363;Autoneum Holding AG;Consumer Cyclicals;Switzerland
PEAN.S;CH0118530366;Peach Property Group AG;Real Estate;Switzerland
VETN.S;CH0530235594;Vetropack Holding SA;Basic Materials;Switzerland
KOMN.S;CH0010702154;Komax Holding AG;Industrials;Switzerland
MOZN.S;CH0276837694;Mobilezone Holding AG;Technology;Switzerland
VALN.S;CH0002088976;Valora Holding AG;Consumer Cyclicals;Switzerland
ASCN.S;CH0011339204;Ascom Holding AG;Technology;Switzerland
VATN.S;CH0014786500;Valiant Holding AG;Financials;Switzerland
LEON.S;CH0190891181;Leonteq AG;Technology;Switzerland
SGKN.S;CH0011484067;St Galler Kantonalbank AG;Financials;Switzerland
BOBNN.S;CH0012684657;Bobst Group SA;Industrials;Switzerland
IREN.S;CH0325094297;Investis Holding SA;Real Estate;Switzerland
MEDA.S;CH0386200239;Medartis Holding AG;Healthcare;Switzerland
CASN.S;CH0005092751;Castle Alternative Invest in Liquidation AG;Financials;Switzerland
FREN.S;CH0045825517;Fundamenta Real Estate AG;Real Estate;Switzerland
CLTN.S;CH0025343259;Coltene Holding AG;Healthcare;Switzerland
ORON.S;CH0111677362;Orior AG;Consumer Non-Cyclicals;Switzerland
MOVE.S;CH0468525222;Medacta Group SA;Healthcare;Switzerland
ISN.S;CH0273774791;Intershop Holding AG;Real Estate;Switzerland
STLN.S;CH0005795668;Swiss Steel Holding AG;Basic Materials;Switzerland
LUKN.S;CH0011693600;Luzerner Kantonalbank AG;Financials;Switzerland
IMPN.S;CH0023868554;Implenia AG;Industrials;Switzerland
VZUG.S;CH0542483745;V-ZUG Holding AG;Financials;Switzerland
AFPD.S;CH0453226893;Aluflexpack AG;Basic Materials;Switzerland
GAMH.S;CH0102659627;GAM Holding AG;Financials;Switzerland
TXGN.S;CH0011178255;TX Group AG;Consumer Cyclicals;Switzerland
BBN.S;CH0028422100;Bellevue Group AG;Financials;Switzerland
BELL.S;CH0315966322;Bell Food Group AG;Consumer Non-Cyclicals;Switzerland
CALN.S;CH0126639464;Calida Holding AG;Consumer Cyclicals;Switzerland
991.MU;CH0461931419;Vitruvia Medical AG;Healthcare;Switzerland
AERO.S;CH1110425654;Montana Aerospace AG;Industrials;Switzerland
EFGN.S;CH0022268228;EFG International AG;Financials;Switzerland
SANN.S;CH0027148649;Santhera Pharmaceuticals Holding AG;Healthcare;Switzerland
YPSN.S;CH0019396990;Ypsomed Holding AG;Healthcare;Switzerland
PLANZ.S;CH0284142913;Plazza AG;Real Estate;Switzerland
JFN.S;CH0017875789;Jungfraubahn Holding AG;Consumer Cyclicals;Switzerland
VZN.S;CH0528751586;VZ Holding AG;Financials;Switzerland
VARN.S;CH0305285295;Varia US Properties AG;Real Estate;Switzerland
EVE.S;CH0021218067;Evolva Holding SA;Healthcare;Switzerland
BEKN.S;CH0009691608;Berner Kantonalbank AG;Financials;Switzerland
HREN.S;CH0025607331;Romande Energie Holding SA;Utilities;Switzerland
SFPN.S;CH0032816131;SF Urban Properties AG;Real Estate;Switzerland
EDHN.S;CH0039651184;Energiedienst Holding AG;Utilities;Switzerland
WIHN.S;CH0314029270;Wisekey International Holding AG;Technology;Switzerland
SNBN.S;CH0001319265;Schweizerische Nationalbank;Financials;Switzerland
HSRN.H;CH0304280636;Helveticstar Holding AG;Financials;Switzerland
ZUGER.S;CH0493891243;Zuger Kantonalbank;Financials;Switzerland
VAHN.S;CH0021545667;Vaudoise Assurances Holding SA;Financials;Switzerland
METN.S;CH0039821084;Metall Zug AG;Consumer Cyclicals;Switzerland
ALPN.S;CH0019199550;Alpine Select AG;Financials;Switzerland
METG.S;CH0208062627;Meier Tobler Group AG;Industrials;Switzerland
IDNTT.MI;CH1118852594;ID-Entity SA;Consumer Cyclicals;Switzerland
WARN.S;CH0002619481;Warteck Invest AG;Real Estate;Switzerland
HIAG.S;CH0239518779;HIAG Immobilien Holding AG;Real Estate;Switzerland
RORG.D;CH0396131929;SunMirror AG;Financials;Switzerland
MIKN.S;CH0003390066;Mikron Holding AG;Industrials;Switzerland
PEHN.S;CH0006089921;Private Equity Holding AG;Financials;Switzerland
LECN.S;CH0110303119;Leclanche SA;Industrials;Switzerland
PM.S;CH0002187810;Phoenix Mecano AG;Industrials;Switzerland
APGN.S;CH0019107025;APG SGA SA;Consumer Cyclicals;Switzerland
BVZN.S;CH0008207356;BVZ Holding AG;Industrials;Switzerland
VBSN.S;CH0187624256;IVF Hartmann Holding AG;Healthcare;Switzerland
BLS.S;CH0460027110;Blackstone Resources AG;Basic Materials;Switzerland
NREN.S;CH0212186248;Novavest Real Estate AG;Real Estate;Switzerland
ROL.S;CH0003245351;Von Roll Holding AG;Industrials;Switzerland
BRKN.S;CH0212255803;Burkhalter Holding AG;Industrials;Switzerland
WKB.S;CH0305951201;Banque Cantonale du Valais;Financials;Switzerland
KUD.S;CH0012268360;Kudelski SA;Technology;Switzerland
BSKP.S;CH0009236461;Basler Kantonalbank;Financials;Switzerland
GRKP.S;CH0001340204;Graubuendner Kantonalbank;Financials;Switzerland
ZUGN.S;CH0148052126;Zug Estates Holding AG;Real Estate;Switzerland
BCGE.S;CH0350494719;Banque Cantonale de Geneve;Financials;Switzerland
PNHO.S;CH0122527648;Poenina Holding AG;Industrials;Switzerland
BLKB.S;CH0001473559;Basellandschaftliche Kantonalbank;Financials;Switzerland
ODHN.S;CH0038285679;Orascom Development Holding AG;Consumer Cyclicals;Switzerland
TKBP.S;CH0231351104;Thurgauer Kantonalbank;Financials;Switzerland
FTON.S;CH0009320091;Feintool International Holding AG;Consumer Cyclicals;Switzerland
GLKBN.S;CH0189396655;Glarner Kantonalbank;Financials;Switzerland
GAV.S;CH0011003594;Carlo Gavazzi Holding AG;Industrials;Switzerland
TIBN.S;CH0527044959;Bergbahnen Engelberg Truebsee Titlis Bet AG;Industrials;Switzerland
ADXN.S;CH0029850754;Addex Therapeutics Ltd;Healthcare;Switzerland
CICN.S;CH0008702190;Cicor Technologies Ltd;Technology;Switzerland
CPE.S;CH0048854746;Castle Private Equity AG;Financials;Switzerland
ELMN.S;CH0005319162;Elma Electronic AG;Technology;Switzerland
TOHN.S;CH0011607683;Tornos Holding AG;Industrials;Switzerland
OFN.S;CH0003420806;Orell Fuessli Holding AG;Industrials;Switzerland
HOCN.S;CH0024666528;Hochdorf Holding AG;Consumer Non-Cyclicals;Switzerland
SAHN.S;CH0009062099;Schaffner Holding AG;Industrials;Switzerland
POLN.S;CH0106213793;Polyphor AG;Healthcare;Switzerland
CPHN.S;CH0001624714;CPH Chemie und Papier Holding AG;Basic Materials;Switzerland
SPCE.S;CH0009153310;Spice Private Equity AG;Financials;Switzerland
KURN.S;CH0325814116;Kuros Biosciences AG;Healthcare;Switzerland
YTME.S;CH0006326851;Youngtimers AG;Financials;Switzerland
MCHN.S;CH0039542854;MCH Group AG;Consumer Cyclicals;Switzerland
KLIN.S;CH0420462266;Klingelnberg AG;Industrials;Switzerland
LINN.S;CH0001307757;Bank Linth LLB AG;Financials;Switzerland
NBEN.S;CH0005059438;Nebag ag;Financials;Switzerland
INAI.S;CH0524026959;Ina Invest Holding AG;Real Estate;Switzerland
STRN.S;CH0002277314;Schlatter Industries AG;Industrials;Switzerland
ESUN.S;CH0024736404;Edisun Power Europe AG;Utilities;Switzerland
HBLN.S;CH0001341608;Hypothekarbank Lenzburg AG;Financials;Switzerland
AEVS.S;CH0478634105;Aevis Victoria SA;Healthcare;Switzerland
MSU.MI;CH0274177580;Mondo TV Suisse SA;Consumer Cyclicals;Switzerland
ONE.S;CH0473243506;One Swiss Bank SA;Financials;Switzerland
CFT.S;CH0014345117;Compagnie Financiere Tradition SA;Financials;Switzerland
STGN.S;CH0002361068;Starrag Group Holding AG;Industrials;Switzerland
VILN.S;CH0002609656;Villars Holding SA;Consumer Non-Cyclicals;Switzerland
ZUBN.S;CH0312309682;Zueblin Immobilien Holding AG;Real Estate;Switzerland
DCN.S;CH0008531045;Datacolor AG;Technology;Switzerland
ASWN.S;CH0404880129;Asmallworld AG;Technology;Switzerland
MOCI.PK;US60754P1066;Modern Cinema Group Inc;Consumer Cyclicals;Switzerland
NEWN.S;CH0010819867;New Value AG;Financials;Switzerland
PRFN.S;CH0009115129;Perfect Holding SA;Industrials;Switzerland
ARONL.S;CH0002271010;Arundel AG;Financials;Switzerland
ZWM.S;CH0002661731;Zwahlen et Mayr SA;Basic Materials;Switzerland
CLXN.S;CH0011115703;Crealogix Holding AG;Technology;Switzerland
HLEE.S;CH0003583256;Highlight Event and Entertainment AG;Consumer Cyclicals;Switzerland
BCJ.S;CH0350665672;Banque Cantonale Du Jura SA;Financials;Switzerland
EIC.S;CH0007162958;Eeii AG;Financials;Switzerland
RUSE.S;CH0034476959;ENR Russia Invest SA;Financials;Switzerland
AIRE.S;CH0010947627;Airesis SA;Financials;Switzerland
VLRT.S;CH0367427686;Valartis Group AG;Financials;Switzerland
PEDU.S;CH0252620700;Perrot Duval Holding SA;Industrials;Switzerland
LLQ.S;CH0033813293;Lalique Group SA;Consumer Cyclicals;Switzerland
GMI.S;CH0012949464;Groupe Minoteries SA;Consumer Non-Cyclicals;Switzerland
MONG.MU;CH1112477067;Bloxolid AG;Technology;Switzerland
GOG1.H;CH0309145396;Afrika Gold AG;Basic Materials;Switzerland
MYMX.PK;US62856A1025;Mymetics Corp;Healthcare;Switzerland
BIIO.PK;US09074V2025;Bionovate Technologies Corp;Financials;Switzerland
ADVN.S;CH0008967926;Adval Tech Holding AG;Industrials;Switzerland
CLKTF.PK;BMG175801049;CalciTech Ltd;Basic Materials;Switzerland
MNAP.PK;US55315B1098;MNP Petroleum Corp;Energy;Switzerland
CIE.S;CH0001625810;CI Com SA;Financials;Switzerland
OCTX.PK;US67572P1012;Octagon 88 Resources Inc;Financials;Switzerland
IPO-DELTA.VI;NULL;Delta Agrar doo Beograd;Consumer Non-Cyclicals;Republic of Serbia
BETW.PK;US0877661019;Bettwork Industries Inc;Utilities;Switzerland
EURI.PK;US00853R1086;Agrieuro Corp;Consumer Cyclicals;Romania
SESI.PK;US78412U1016;SES Solar Inc;Energy;Switzerland
0GM.D;CH0289720754;graceNT AG;Healthcare;Switzerland
CCCP.PK;US22717F1049;Crona Corp;Consumer Cyclicals;Romania
9Z2.D;CH0591667180;Aurasol AG;NULL;Switzerland
AVFP.PK;US0537772073;Avis Financial Corp;Financials;Switzerland
RFIVF.PK;CAG753001064;Resource Finance & Investment Ltd;Basic Materials;Switzerland
TRIFOR.CO;CH1111227810;Trifork Holding AG;Technology;Switzerland
FEOIb.ST;CH0242214887;Fenix Outdoor International AG;Consumer Cyclicals;Switzerland
ASTRO.OL;CH1122548808;Astrocast SA;Industrials;Switzerland
CVTEC.ST;CH0136071542;Cavotec SA;Industrials;Switzerland
TALKP.ST;CH0322161768;TalkPool AG;Technology;Switzerland
DDM.ST;CH0246292343;DDM Holding AG;Financials;Switzerland
OCTECHsdb.ST;SE0016828818;Occlutech Holding AG;NULL;Switzerland
ROTLV.BX;ROTLVAACNOR1;Banca Transilvania SA;Financials;Romania
ROEVER.BX;ROSIFBACNOR0;Evergent Investments SA;Financials;Romania
ROBRD.BX;ROBRDBACNOR2;BRD Groupe Societe Generale SA;Financials;Romania
ROSNP.BX;ROSNPPACNOR9;OMV Petrom SA;Energy;Romania
FP.BX;ROFPTAACNOR5;Fondul Proprietatea SA;Financials;Romania
JMBN.BEL;RSJUBME48945;Alta Banka ad Beograd;Financials;Republic of Serbia
TRP.BX;ROTRPLACNOR7;Teraplast SA;Consumer Cyclicals;Romania
ROM.BX;ROMEDLACNOR6;Med Life SA;Healthcare;Romania
SNG.BX;ROSNGNACNOR3;Societatea Nationala de Gaze Naturale Romgaz SA;Energy;Romania
ADMI.BN;CH0324402491;Admicasa Holding AG;Real Estate;Switzerland
ROSNN.BX;ROSNNEACNOR8;Societatea Nationala Nuclearelectrica SA;Utilities;Romania
ULTIMA.BN;CH0491064009;Ultima Capital SA;Consumer Cyclicals;Switzerland
ROEL.BX;ROELECACNOR5;Societatea Energetica Electrica SA;Utilities;Romania
ROSTZ.BX;ROSTZOACNOR8;Sinteza SA;Basic Materials;Romania
DIGI.BX;NL0012294474;Digi Communications NV;Technology;Romania
ROCMP.BX;ROCMPSACNOR9;Compa SA;Consumer Cyclicals;Romania
ROREIT.BX;RON95JJEDCB1;Star Residence Invest SA;Real Estate;Romania
TTS.BX;ROYCRRK66RD8;TTS Transport Trade Services SA;Industrials;Romania
ROONE.BX;ROJ8YZPDHWW8;One United Properties SA;Industrials;Romania
QCAP.BN;CH0017855088;Q Capital AG;Financials;Switzerland
TGN.BX;ROTGNTACNOR8;Societatea Nationala de Transport Gaze Naturale Transgaz SA;Energy;Romania
SENIO.BN;CH0384629934;SenioResidenz AG;Real Estate;Switzerland
BUCV.BX;ROBUCVACNOR6;Bucur SA;Consumer Non-Cyclicals;Romania
BNET.BX;ROBNETACNOR1;Bittnet Systems SA;Technology;Romania
SIF1.BX;ROSIFAACNOR2;Societatea de Investitii Financiare Banat Crisana SA;Financials;Romania
THHM.BEL;RSTHEME70352;Tehnohemija ad Beograd;Basic Materials;Republic of Serbia
SEGN.BN;CH0424520929;SEG Suisse Estate Group SA;Real Estate;Switzerland
MAXIMA.BN;CH0306782977;Promaxima Immobilien AG;Real Estate;Switzerland
ROSAFE.BX;RO0MDTLNZV25;Safetech Innovations SA;Technology;Romania
