RIC;ISIN;Company Common Name;TRBC Economic Sector Name;Country of Issuer
RGLD.O;US7802871084;Royal Gold Inc;Basic Materials;USA
PNFP.O;US72346Q1040;Pinnacle Financial Partners Inc;Financials;USA
PPC.O;US72147K1088;Pilgrims Pride Corp;Consumer Non-Cyclicals;USA
IOVA.O;US4622601007;Iovance Biotherapeutics Inc;Healthcare;USA
AMKR.O;US0316521006;Amkor Technology Inc;Technology;USA
VRNT.O;US92343X1000;Verint Systems Inc;Technology;USA
PAGP.O;US72651A2078;Plains GP Holdings LP;Energy;USA
IRDM.O;US46269C1027;Iridium Communications Inc;Technology;USA
LOPE.O;US38526M1062;Grand Canyon Education Inc;Academic & Educational Services;USA
KDMN.O;US48283N1063;Kadmon Holdings Inc;Healthcare;USA
CYTK.O;US23282W6057;Cytokinetics Inc;Healthcare;USA
NOVT.O;CA67000B1040;Novanta Inc;Technology;USA
NSTG.O;US63009R1095;NanoString Technologies Inc;Healthcare;USA
MEDP.O;US58506Q1094;Medpace Holdings Inc;Healthcare;USA
POWI.O;US7392761034;Power Integrations Inc;Technology;USA
VSAT.O;US92552V1008;ViaSat Inc;Technology;USA
RCII.O;US76009N1000;Rent-A-Center Inc;Consumer Cyclicals;USA
HALO.O;US40637H1095;Halozyme Therapeutics Inc;Healthcare;USA
XM.O;US7476012015;Qualtrics International Inc;Technology;USA
PTCT.O;US69366J2006;PTC Therapeutics Inc;Healthcare;USA
OMCL.O;US68213N1090;Omnicell Inc;Healthcare;USA
EYE.O;US63845R1077;National Vision Holdings Inc;Consumer Cyclicals;USA
ANGI.O;US00183L1026;Angi Inc;Technology;USA
LZ.O;US52466B1035;LegalZoom.com Inc;Technology;USA
EHTH.O;US28238P1093;eHealth Inc;Financials;USA
CBSH.O;US2005251036;Commerce Bancshares Inc;Financials;USA
GSAT.K;US3789734080;Globalstar Inc;Technology;USA
ACMR.O;US00108J1097;ACM Research Inc;Technology;USA
OM.O;US6901451079;Outset Medical Inc;Healthcare;USA
LECO.O;US5339001068;Lincoln Electric Holdings Inc;Industrials;USA
SENS.K;US81727U1051;Senseonics Holdings Inc;Healthcare;USA
VERV.O;US92539P1012;Verve Therapeutics Inc;Healthcare;USA
ACHC.O;US00404A1097;Acadia Healthcare Company Inc;Healthcare;USA
LFUS.O;US5370081045;Littelfuse Inc;Industrials;USA
JACK.O;US4663671091;Jack in the Box Inc;Consumer Cyclicals;USA
VIAV.O;US9255501051;Viavi Solutions Inc;Technology;USA
FIBK.O;US32055Y2019;First Interstate BancSystem Inc;Financials;USA
IONS.O;US4622221004;Ionis Pharmaceuticals Inc;Healthcare;USA
COLM.O;US1985161066;Columbia Sportswear Co;Consumer Cyclicals;USA
WIRE.O;US2925621052;Encore Wire Corp;Industrials;USA
ARVN.O;US04335A1051;Arvinas Inc;Healthcare;USA
WAFD.O;US9388241096;Washington Federal Inc;Financials;USA
WERN.O;US9507551086;Werner Enterprises Inc;Industrials;USA
FFIE.O;US3073591097;Faraday Future Intelligent Electric Inc;Financials;USA
VG.O;US92886T2015;Vonage Holdings Corp;Technology;USA
QRTEA.O;US74915M1009;Qurate Retail Inc;Consumer Cyclicals;USA
UMBF.O;US9027881088;UMB Financial Corp;Financials;USA
FOXF.O;US35138V1026;Fox Factory Holding Corp;Consumer Cyclicals;USA
PINC.O;US74051N1028;Premier Inc;Healthcare;USA
SEIC.O;US7841171033;SEI Investments Co;Financials;USA
HCSG.O;US4219061086;Healthcare Services Group Inc;Industrials;USA
GBCI.O;US37637Q1058;Glacier Bancorp Inc;Financials;USA
BGFV.O;US08915P1012;Big 5 Sporting Goods Corp;Consumer Cyclicals;USA
LGIH.O;US50187T1060;LGI Homes Inc;Consumer Cyclicals;USA
TTEK.O;US88162G1031;Tetra Tech Inc;Industrials;USA
SDGR.O;US80810D1037;Schrodinger Inc;Technology;USA
ARCB.O;US03937C1053;ArcBest Corp;Industrials;USA
IRBT.O;US4627261005;iRobot Corp;Technology;USA
ACIW.O;US0044981019;ACI Worldwide Inc;Technology;USA
CDLX.O;US14161W1053;Cardlytics Inc;Consumer Cyclicals;USA
CRUS.O;US1727551004;Cirrus Logic Inc;Technology;USA
MRCY.O;US5893781089;Mercury Systems Inc;Industrials;USA
ALLO.O;US0197701065;Allogene Therapeutics Inc;Healthcare;USA
IHRT.O;US45174J5092;iHeartMedia Inc;Consumer Cyclicals;USA
VIRT.O;US9282541013;Virtu Financial Inc;Financials;USA
LBRDA.O;US5303071071;Liberty Broadband Corp;Consumer Cyclicals;USA
ARNA.O;US0400476075;Arena Pharmaceuticals Inc;Healthcare;USA
JAMF.O;US47074L1052;Jamf Holding Corp;Technology;USA
GRPN.O;US3994732069;Groupon Inc;Consumer Cyclicals;USA
EXEL.O;US30161Q1040;Exelixis Inc;Healthcare;USA
IART.O;US4579852082;Integra Lifesciences Holdings Corp;Healthcare;USA
FHB.O;US32051X1081;First Hawaiian Inc;Financials;USA
KOD.O;US50015M1099;Kodiak Sciences Inc;Healthcare;USA
TWOU.O;US90214J1016;2U Inc;Technology;USA
OZK.O;US06417N1037;Bank Ozk;Financials;USA
PEGA.O;US7055731035;Pegasystems Inc;Technology;USA
CNXC.O;US20602D1019;Concentrix Corp;Industrials;USA
UEC;US9168961038;Uranium Energy Corp;Energy;USA
NEOG.O;US6404911066;Neogen Corp;Healthcare;USA
TW.O;US8926721064;Tradeweb Markets Inc;Financials;USA
QLYS.O;US74758T3032;Qualys Inc;Technology;USA
AVT.O;US0538071038;Avnet Inc;Technology;USA
INO.O;US45773H2013;Inovio Pharmaceuticals Inc;Healthcare;USA
GNOG.O;US38113L1070;Golden Nugget Online Gaming Inc;Technology;USA
SWTX.O;US85205L1070;SpringWorks Therapeutics Inc;Healthcare;USA
COLB.O;US1972361026;Columbia Banking System Inc;Financials;USA
NKTR.O;US6402681083;Nektar Therapeutics;Healthcare;USA
ITRI.O;US4657411066;Itron Inc;Industrials;USA
MLHR.O;US6005441000;Herman Miller Inc;Industrials;USA
TDUP.O;US88556E1029;ThredUp Inc;Technology;USA
TLS.O;US87969B1017;Telos Corp;Technology;USA
VICR.O;US9258151029;Vicor Corp;Industrials;USA
FFIN.O;US32020R1095;First Financial Bankshares Inc;Financials;USA
PLBY.O;US72814P1093;Plby Group Inc;Technology;USA
PRIM.O;US74164F1030;Primoris Services Corp;Industrials;USA
CCMP.O;US12571T1007;CMC Materials Inc;Technology;USA
ONB.O;US6800331075;Old National Bancorp;Financials;USA
CHNG.O;US15912K1007;Change Healthcare Inc;Technology;USA
INSM.O;US4576693075;Insmed Inc;Healthcare;USA
SBRA.O;US78573L1061;Sabra Health Care REIT Inc;Real Estate;USA
BLKB.O;US09227Q1004;Blackbaud Inc;Technology;USA
NFE.O;US6443931000;New Fortress Energy Inc;Utilities;USA
CWST.O;US1474481041;Casella Waste Systems Inc;Industrials;USA
ASTR.O;US04634X1037;Astra Space Inc;Financials;USA
POSH.O;US73739W1045;Poshmark Inc;Technology;USA
MTSI.O;US55405Y1001;MACOM Technology Solutions Holdings Inc;Technology;USA
INNV.O;US45784A1043;InnovAge Holding Corp;Healthcare;USA
NWE.O;US6680743050;NorthWestern Corp;Utilities;USA
IRTC.O;US4500561067;iRhythm Technologies Inc;Healthcare;USA
VC.O;US92839U2069;Visteon Corp;Consumer Cyclicals;USA
FROG.O;IL0011684185;Jfrog Ltd;Technology;USA
CRCT.O;US22658D1000;Cricut Inc;Consumer Cyclicals;USA
FULT.O;US3602711000;Fulton Financial Corp;Financials;USA
DNUT.O;US50101L1061;Krispy Kreme Inc;Consumer Cyclicals;USA
MVST.O;US59516C1062;Microvast Holdings Inc;Financials;USA
ARCT.O;US03969T1097;Arcturus Therapeutics Holdings Inc;Healthcare;USA
QADA.O;US74727D3061;QAD Inc;Technology;USA
PCRX.O;US6951271005;Pacira Biosciences Inc;Healthcare;USA
BASE.O;US22207T1016;Couchbase Inc;Technology;USA
ABCB.O;US03076K1088;Ameris Bancorp;Financials;USA
ACAD.O;US0042251084;ACADIA Pharmaceuticals Inc;Healthcare;USA
WTFC.O;US97650W1080;Wintrust Financial Corp;Financials;USA
PUBM.O;US74467Q1031;PubMatic Inc;Technology;USA
AIMC.O;US02208R1068;Altra Industrial Motion Corp;Industrials;USA
TRUP.O;US8982021060;Trupanion Inc;Financials;USA
SRCL.O;US8589121081;Stericycle Inc;Industrials;USA
AVAV.O;US0080731088;AeroVironment Inc;Industrials;USA
FULC.O;US3596161097;Fulcrum Therapeutics Inc;Healthcare;USA
PCH.O;US7376301039;Potlatchdeltic Corp;Real Estate;USA
LILM.O;NL0015000F41;Lilium NV;Industrials;USA
HA.O;US4198791018;Hawaiian Holdings Inc;Industrials;USA
FTDR.O;US35905A1097;Frontdoor Inc;Consumer Non-Cyclicals;USA
NATI.O;US6365181022;National Instruments Corp;Technology;USA
MDRX.O;US01988P1084;Allscripts Healthcare Solutions Inc;Healthcare;USA
ISBC.O;US46146L1017;Investors Bancorp Inc;Financials;USA
HLMN.O;US4316361090;Hillman Solutions Corp;Financials;USA
PTEN.O;US7034811015;Patterson-UTI Energy Inc;Energy;USA
ATSG.O;US00922R1059;Air Transport Services Group Inc;Industrials;USA
CRNC.O;US1567271093;Cerence Inc;Technology;USA
OCDX.O;GB00BMDNH979;Ortho Clinical Diagnostics Holdings PLC;Healthcare;USA
HLNE.O;US4074971064;Hamilton Lane Inc;Financials;USA
AVXL.O;US0327973006;Anavex Life Sciences Corp;Healthcare;USA
SAGE.O;US78667J1088;SAGE Therapeutics Inc;Healthcare;USA
AEIS.O;US0079731008;Advanced Energy Industries Inc;Technology;USA
NOG;US6655313079;Northern Oil and Gas Inc;Energy;USA
MORN.O;US6177001095;Morningstar Inc;Industrials;USA
PTRA.O;US74374T1097;Proterra Inc;Consumer Cyclicals;USA
PRPL.O;US74640Y1064;Purple Innovation Inc;Consumer Cyclicals;USA
FOCS.O;US34417P1003;Focus Financial Partners Inc;Financials;USA
ACY;US0077371096;AeroCentury Corp;Financials;USA
VCYT.O;US92337F1075;Veracyte Inc;Healthcare;USA
HRMY.O;US4131971040;Harmony Biosciences Holdings Inc;Healthcare;USA
SBGI.O;US8292261091;Sinclair Broadcast Group Inc;Consumer Cyclicals;USA
FRG.O;US35180X1054;Franchise Group Inc;Consumer Non-Cyclicals;USA
SEER.O;US81578P1066;Seer Inc;Technology;USA
HCAT.O;US42225T1079;Health Catalyst Inc;Healthcare;USA
BJRI.O;US09180C1062;BJ's Restaurants Inc;Consumer Cyclicals;USA
LANC.O;US5138471033;Lancaster Colony Corp;Consumer Non-Cyclicals;USA
BLUE.O;US09609G1004;bluebird bio Inc;Healthcare;USA
GPRO.O;US38268T1034;GoPro Inc;Technology;USA
CRTX.O;US22053A1079;Cortexyme Inc;Healthcare;USA
BGCP.O;US05541T1016;BGC Partners Inc;Financials;USA
PRTS.O;US14427M1071;Carparts.Com Inc;Consumer Cyclicals;USA
SGRY.O;US86881A1007;Surgery Partners Inc;Healthcare;USA
TPTX.O;US90041T1088;Turning Point Therapeutics Inc;Healthcare;USA
SWBI.O;US8317541063;Smith & Wesson Brands Inc;Consumer Cyclicals;USA
CVLT.O;US2041661024;Commvault Systems Inc;Technology;USA
SANA.O;US7995661045;Sana Biotechnology Inc;Healthcare;USA
GSHD.O;US38267D1090;Goosehead Insurance Inc;Financials;USA
RXT.O;US7501021056;Rackspace Technology Inc;Technology;USA
BCPC.O;US0576652004;Balchem Corp;Consumer Non-Cyclicals;USA
GOED.K;US28252C1099;1847 Goedeker Inc;Consumer Cyclicals;USA
FA.O;US31846B1089;First Advantage Corp;Industrials;USA
AMTX.O;US00770K2024;Aemetis Inc;Energy;USA
DIOD.O;US2545431015;Diodes Inc;Technology;USA
ENSG.O;US29358P1012;Ensign Group Inc;Healthcare;USA
DRNA.O;US2530311081;Dicerna Pharmaceuticals Inc;Healthcare;USA
ACCD.O;US00437E1029;Accolade Inc;Healthcare;USA
ADPT.O;US00650F1093;Adaptive Biotechnologies Corp;Healthcare;USA
WDFC.O;US9292361071;WD-40 Co;Consumer Non-Cyclicals;USA
PRLD.O;US74065P1012;Prelude Therapeutics Inc;Healthcare;USA
SSYS.O;IL0011267213;Stratasys Ltd;Technology;USA
UNIT.O;US91325V1089;Uniti Group Inc;Real Estate;USA
UHAL.O;US0235861004;Amerco;Industrials;USA
RMBS.O;US7509171069;Rambus Inc;Technology;USA
EXPO.O;US30214U1025;Exponent Inc;Industrials;USA
RLAY.O;US75943R1023;Relay Therapeutics Inc;Healthcare;USA
CRBU.O;US1420381089;Caribou Biosciences Inc;Healthcare;USA
RETA.O;US75615P1030;Reata Pharmaceuticals Inc;Healthcare;USA
VLDR.O;US92259F1012;Velodyne Lidar Inc;Technology;USA
SKYW.O;US8308791024;SkyWest Inc;Industrials;USA
MMSI.O;US5898891040;Merit Medical Systems Inc;Healthcare;USA
KYMR.O;US5015751044;Kymera Therapeutics Inc;Healthcare;USA
INFN.O;US45667G1031;Infinera Corp;Technology;USA
ANAT.O;US02772A1097;American National Group Inc;Financials;USA
CTRN.O;US17306X1028;Citi Trends Inc;Consumer Cyclicals;USA
ALLK.O;US01671P1003;Allakos Inc;Healthcare;USA
SLDB.O;US83422E1055;Solid Biosciences Inc;Healthcare;USA
AERI.O;US00771V1089;Aerie Pharmaceuticals Inc;Healthcare;USA
LPRO.O;US68373J1043;Open Lending Corp;Industrials;USA
GRTS.O;US39868T1051;Gritstone bio Inc;Healthcare;USA
KTOS.O;US50077B2079;Kratos Defense and Security Solutions Inc;Industrials;USA
FIZZ.O;US6350171061;National Beverage Corp;Consumer Non-Cyclicals;USA
DCT.O;US2641201064;Duck Creek Technologies Inc;Technology;USA
PYCR.O;US70435P1021;Paycor HCM Inc;Technology;USA
ITCI.O;US46116X1019;Intra-Cellular Therapies Inc;Healthcare;USA
TTMI.O;US87305R1095;TTM Technologies Inc;Technology;USA
XOG.O;US30227M3034;Extraction Oil & Gas Inc;Energy;USA
RVMD.O;US76155X1000;Revolution Medicines Inc;Healthcare;USA
EXLS.O;US3020811044;Exlservice Holdings Inc;Industrials;USA
PSEC.O;US74348T1025;Prospect Capital Corp;Financials;USA
RVNC.O;US7613301099;Revance Therapeutics Inc;Healthcare;USA
ERIE.O;US29530P1021;Erie Indemnity Co;Financials;USA
FGEN.O;US31572Q8087;FibroGen Inc;Healthcare;USA
COWN.O;US2236226062;Cowen Inc;Financials;USA
SUMO.O;US86646P1030;Sumo Logic Inc;Technology;USA
TCRR.O;US87808K1060;TCR2 Therapeutics Inc;Healthcare;USA
UCBI.O;US90984P3038;United Community Banks Inc;Financials;USA
UBSI.O;US9099071071;United Bankshares Inc;Financials;USA
AVID.O;US05367P1003;Avid Technology Inc;Technology;USA
TVTX.O;US89422G1076;Travere Therapeutics Inc;Healthcare;USA
ALEC.O;US0144421072;Alector Inc;Healthcare;USA
SIGI.O;US8163001071;Selective Insurance Group Inc;Financials;USA
SCPL.O;US8090871091;Sciplay Corp;Technology;USA
MGNX.O;US5560991094;MacroGenics Inc;Healthcare;USA
ZUMZ.O;US9898171015;Zumiez Inc;Consumer Cyclicals;USA
HOMB.O;US4368932004;Home BancShares Inc;Financials;USA
LGND.O;US53220K5048;Ligand Pharmaceuticals Inc;Healthcare;USA
FOLD.O;US03152W1099;Amicus Therapeutics Inc;Healthcare;USA
ZGNX.O;US98978L2043;Zogenix Inc;Healthcare;USA
APRE.O;US03836J1025;Aprea Therapeutics Inc;Healthcare;USA
MNTV.O;US60878Y1082;Momentive Global Inc;Technology;USA
ADGI.O;US00534A1025;Adagio Therapeutics Inc;Healthcare;USA
LTCH.O;US51818V1061;Latch Inc;Industrials;USA
MLAB.O;US59064R1095;Mesa Laboratories Inc;Industrials;USA
LFST.O;US53228F1012;Lifestance Health Group Inc;Healthcare;USA
BRP.O;US05589G1022;BRP Group Inc;Financials;USA
SFNC.O;US8287302009;Simmons First National Corp;Financials;USA
TPIC.O;US87266J1043;TPI Composites Inc;Energy;USA
ZNTL.O;US98943L1070;Zentalis Pharmaceuticals Inc;Healthcare;USA
SHC.O;US83601L1026;Sotera Health Co;Healthcare;USA
THRM.O;US37253A1034;Gentherm Inc;Consumer Cyclicals;USA
AGIO.O;US00847X1046;Agios Pharmaceuticals Inc;Healthcare;USA
NMRK.O;US65158N1028;Newmark Group Inc;Real Estate;USA
SNCY.O;US8666831057;Sun Country Airlines Holdings Inc;Industrials;USA
GTHX.O;US3621LQ1099;G1 Therapeutics Inc;Healthcare;USA
TBK.O;US89679E3009;Triumph Bancorp Inc;Financials;USA
MGLN.O;US5590792074;Magellan Health Inc;Healthcare;USA
RGNX.O;US75901B1070;Regenxbio Inc;Healthcare;USA
PDCO.O;US7033951036;Patterson Companies Inc;Healthcare;USA
RCM.O;US7493971052;R1 RCM Inc;Healthcare;USA
PAYO.O;US70451X1046;Payoneer Global Inc;Industrials;USA
GOCO.O;US38046W1053;Gohealth Inc;Financials;USA
GOSS.O;US38341P1021;Gossamer Bio Inc;Healthcare;USA
MGI.O;US60935Y2081;MoneyGram International Inc;Industrials;USA
CATY.O;US1491501045;Cathay General Bancorp;Financials;USA
NRXP.O;US6294441000;NRX Pharmaceuticals Inc;Healthcare;USA
INDB.O;US4538361084;Independent Bank Corp (Massachusetts);Financials;USA
KALU.O;US4830077040;Kaiser Aluminum Corp;Basic Materials;USA
KNSL.O;US49714P1084;Kinsale Capital Group Inc;Financials;USA
BECN.O;US0736851090;Beacon Roofing Supply Inc;Consumer Cyclicals;USA
FLYW.O;US3024921039;Flywire Corp;Industrials;USA
HWC.O;US4101201097;Hancock Whitney Corp;Financials;USA
XMTR.O;US98423F1093;Xometry Inc;Technology;USA
WSFS.O;US9293281021;WSFS Financial Corp;Financials;USA
ABUS.O;CA03879J1003;Arbutus Biopharma Corp;Healthcare;USA
CALM.O;US1280302027;Cal-Maine Foods Inc;Consumer Non-Cyclicals;USA
NSIT.O;US45765U1034;Insight Enterprises Inc;Technology;USA
SLGN.O;US8270481091;Silgan Holdings Inc;Basic Materials;USA
ASTS.O;US00217D1000;AST SpaceMobile Inc;Technology;USA
ATRA.O;US0465131078;Atara Biotherapeutics Inc;Healthcare;USA
ALRM.O;US0116421050;Alarm.com Holdings Inc;Technology;USA
GBDC.O;US38173M1027;Golub Capital BDC Inc;Financials;USA
FLWS.O;US68243Q1067;1-800-Flowers.Com Inc;Consumer Cyclicals;USA
PPBI.O;US69478X1054;Pacific Premier Bancorp Inc;Financials;USA
CTRE.O;US14174T1079;CareTrust REIT Inc;Real Estate;USA
ATEC.O;US02081G2012;Alphatec Holdings Inc;Healthcare;USA
ALT.O;US02155H2004;Altimmune Inc;Healthcare;USA
VRTS.O;US92828Q1094;Virtus Investment Partners Inc;Financials;USA
PRCT.O;US74276L1052;Procept Biorobotics Corp;Healthcare;USA
CVBF.O;US1266001056;CVB Financial Corp;Financials;USA
BOKF.O;US05561Q2012;BOK Financial Corp;Financials;USA
UFPI.O;US90278Q1085;Ufp Industries Inc;Basic Materials;USA
MODV.O;US60783X1046;ModivCare Inc;Healthcare;USA
ODP.O;US88337F1057;ODP Corp;Consumer Cyclicals;USA
VRAY.O;US92672L1070;ViewRay Inc;Healthcare;USA
LNTH.O;US5165441032;Lantheus Holdings Inc;Healthcare;USA
DCPH.O;US24344T1016;Deciphera Pharmaceuticals Inc;Healthcare;USA
CVET.O;US22304C1009;Covetrus Inc;Healthcare;USA
ALGM.O;US01749D1054;Allegro Microsystems Inc;Technology;USA
PRVA.O;US74276R1023;Privia Health Group Inc;Healthcare;USA
UCTT.O;US90385V1070;Ultra Clean Holdings Inc;Technology;USA
ALTR.O;US0213691035;Altair Engineering Inc;Technology;USA
CLVS.O;US1894641000;Clovis Oncology Inc;Healthcare;USA
SCWX.O;US81374A1051;SecureWorks Corp;Technology;USA
APPF.O;US03783C1009;Appfolio Inc;Technology;USA
MNRO.O;US6102361010;Monro Inc;Consumer Cyclicals;USA
INVA.O;US45781M1018;Innoviva Inc;Healthcare;USA
ROIC.O;US76131N1019;Retail Opportunity Investments Corp;Real Estate;USA
ATRC.O;US04963C2098;AtriCure Inc;Healthcare;USA
APOG.O;US0375981091;Apogee Enterprises Inc;Consumer Cyclicals;USA
SASR.O;US8003631038;Sandy Spring Bancorp Inc;Financials;USA
VERI.O;US92347M1009;Veritone Inc;Technology;USA
MYGN.O;US62855J1043;Myriad Genetics Inc;Healthcare;USA
APPH.O;US03783T1034;AppHarvest Inc;Consumer Non-Cyclicals;USA
PMVP.O;US69353Y1038;PMV Pharmaceuticals Inc;Healthcare;USA
APR.O;US03836A1016;Apria Inc;Healthcare;USA
SNDX.O;US87164F1057;Syndax Pharmaceuticals Inc;Healthcare;USA
OSUR.O;US68554V1089;OraSure Technologies Inc;Healthcare;USA
GDEN.O;US3810131017;Golden Entertainment Inc;Consumer Cyclicals;USA
QTRX.O;US74766Q1013;Quanterix Corp;Healthcare;USA
ZY.O;US98985X1000;Zymergen Inc;Consumer Non-Cyclicals;USA
NYMT.O;US6496045013;New York Mortgage Trust Inc;Real Estate;USA
STRA.O;US86272C1036;Strategic Education Inc;Academic & Educational Services;USA
FMBI.O;US3208671046;First Midwest Bancorp Inc;Financials;USA
LOB.O;US53803X1054;Live Oak Bancshares Inc;Financials;USA
PETQ.O;US71639T1060;PetIQ Inc;Healthcare;USA
KRTX.O;US48576A1007;Karuna Therapeutics Inc;Healthcare;USA
RAVN.O;US7542121089;Raven Industries Inc;Consumer Non-Cyclicals;USA
MTNB.K;US5768101058;Matinas BioPharma Holdings Inc;Healthcare;USA
BANR.O;US06652V2088;Banner Corp;Financials;USA
CCOI.O;US19239V3024;Cogent Communications Holdings Inc;Technology;USA
SILK.O;US82710M1009;Silk Road Medical Inc;Healthcare;USA
KNBE.O;US49926T1043;Knowbe4 Inc;Technology;USA
SMFR.O;US81663L1017;Sema4 Holdings Corp;Financials;USA
RILY.O;US05580M1080;B Riley Financial Inc;Financials;USA
TTEC.O;US89854H1023;TTEC Holdings Inc;Technology;USA
AUB.O;US04911A1079;Atlantic Union Bankshares Corp;Financials;USA
VBTX.O;US9234511080;Veritex Holdings Inc;Financials;USA
WSBC.O;US9508101014;WesBanco Inc;Financials;USA
PRAA.O;US69354N1063;PRA Group Inc;Financials;USA
ICPT.O;US45845P1084;Intercept Pharmaceuticals Inc;Healthcare;USA
SHYF.O;US8256981031;Shyft Group Inc;Consumer Cyclicals;USA
PATK.O;US7033431039;Patrick Industries Inc;Consumer Cyclicals;USA
MBUU.O;US56117J1007;Malibu Boats Inc;Consumer Cyclicals;USA
NGM.O;US62921N1054;NGM Biopharmaceuticals Inc;Healthcare;USA
HYZN.O;US44951Y1029;Hyzon Motors Inc;Industrials;USA
TRMK.O;US8984021027;Trustmark Corp;Financials;USA
SURF.O;US86877M2098;Surface Oncology Inc;Healthcare;USA
LUNG.O;US7458481014;Pulmonx Corp;Healthcare;USA
AMCX.O;US00164V1035;AMC Networks Inc;Consumer Cyclicals;USA
HNST.O;US4383331067;Honest Company Inc;Consumer Cyclicals;USA
IAS.O;US45828L1089;Integral Ad Science Holding Corp;Technology;USA
CHRS.O;US19249H1032;Coherus BioSciences Inc;Healthcare;USA
MSEX.O;US5966801087;Middlesex Water Co;Utilities;USA
AOSL.O;BMG6331P1041;Alpha and Omega Semiconductor Ltd;Technology;USA
SESN.O;US8177631053;Sesen Bio Inc;Healthcare;USA
TIL.O;US45783C1018;Instil Bio Inc;Healthcare;USA
TTGT.O;US87874R1005;TechTarget Inc;Technology;USA
CSTL.O;US14843C1053;Castle Biosciences Inc;Healthcare;USA
SGH.O;KYG8232Y1017;Smart Global Holdings Inc;Technology;USA
CHEF.O;US1630861011;Chefs' Warehouse Inc;Consumer Non-Cyclicals;USA
ME.O;US90138Q1085;23andMe Holding Co.;Healthcare;USA
VREX.O;US92214X1063;Varex Imaging Corp;Healthcare;USA
HMHC.O;US44157R1095;Houghton Mifflin Harcourt Co;Industrials;USA
FCFS.O;US33767D1054;FirstCash Inc;Financials;USA
RADI.O;US7504811032;Radius Global Infrastructure Inc;Real Estate;USA
VSTM.O;US92337C1045;Verastem Inc;Healthcare;USA
SVC.O;US81761L1026;Service Properties Trust;Real Estate;USA
CCCC.O;US12529R1077;C4 Therapeutics Inc;Healthcare;USA
SCVL.O;US8248891090;Shoe Carnival Inc;Consumer Cyclicals;USA
IDYA.O;US45166A1025;IDEAYA Biosciences Inc;Healthcare;USA
FORM.O;US3463751087;FormFactor Inc;Technology;USA
HUBG.O;US4433201062;Hub Group Inc;Industrials;USA
STEP.O;US85914M1071;StepStone Group Inc;Financials;USA
GIII.O;US36237H1014;G-III Apparel Group Ltd;Consumer Cyclicals;USA
HOPE.O;US43940T1097;Hope Bancorp Inc;Financials;USA
PETS.O;US7163821066;Petmed Express Inc;Consumer Non-Cyclicals;USA
