RIC;ISIN;Company Common Name;TRBC Economic Sector Name;Country of Issuer
DLTA.PK;US24778R3084;Delta Oil & Gas Inc;Energy;USA
SVSE.PK;US8282342034;Silver Star Energy Inc;Energy;USA
VUOC.PK;US9292122077;Vu1 Corp;Industrials;USA
PGIE.PK;US69341V1044;PGI Energy Inc;Energy;USA
SFHI.PK;US8491851031;Sports Field Holdings Inc;Technology;USA
TXHE.PK;US8828983077;Texhoma Energy Inc;Energy;USA
NNSV.PK;US63010F1021;Nanosave Technologies Inc;Energy;USA
AQIS.PK;US0383991017;Aquis Communications Group Inc;Technology;USA
PGYC.PK;US70336G1022;Patriot Energy Corp (TEXAS);Industrials;USA
ALRY.PK;US0182651085;Allenergy Inc;Energy;USA
STLB.PK;US85916M1053;Sterling Business Solutions Inc;Industrials;USA
MGLO.PK;US58440M2061;MEDIA GLOBO Corp;Technology;USA
SGRZ.PK;US8618371020;Stonepath Group Inc;Industrials;USA
CLLA.PK;US1838641074;Clayton and Lambert Manufacturing Co;Industrials;USA
ILDIA.PK;US4577041043;Inspiration Lead Co Inc;Industrials;USA
WERU.PK;US9468381093;We-R-You Corp;Industrials;USA
DFTS.PK;US2446351080;Defense Technology Systems Inc;Industrials;USA
BPOL.PK;US09258J1088;Blackpoll Fleet International Inc;Industrials;USA
PMSO.PK;US74154A2050;Primal Solutions Inc;Technology;USA
GPIW.PK;US38611X1081;Grand Perfecta Inc;Technology;USA
HMBG.PK;US4065943098;Hamburg Industries Inc;Industrials;USA
FDEI.PK;US3157461076;Fidelis Energy Inc;Energy;USA
NTUR.PK;US63884T1051;Natural Blue Resources Inc;Industrials;USA
TGMR.PK;US89732M1099;Troy Gold & Mineral Corp;Industrials;USA
GNRD.PK;US3694876083;General Datacomm Industries Inc;Technology;USA
AXGC.PK;US05462C1036;Axis Energy Corp;Energy;USA
NEWG.PK;US65137B1044;Greenwind Holdings Inc;Energy;USA
GBDX.PK;US3789771025;Global Diamond Exchange Inc;Industrials;USA
CLBN.PK;US13000A2096;Caliber Energy Inc;Energy;USA
TERA.PK;US88077T1097;Gulf & Western Company Inc;Technology;USA
STCI.PK;US86880M2044;Surge Technologies Inc;Technology;USA
STGGQ.PK;US78478D1000;STG Group Inc;Technology;USA
CBRJ.PK;US14115Q1058;Carbon Race Corp;Industrials;USA
RMRI.PK;US74967B5075;Rocky Mountain Industrials Inc;Technology;USA
ARMT.PK;US02362A1051;Ameri Metro Inc;Industrials;USA
PRCF.PK;US74370B1026;Protein Reactor Combined Fuels Inc;Industrials;USA
DTHR.PK;US2333623005;Dthera Sciences;Technology;USA
DEVV.PK;US09075H2022;Bioscience Neutraceuticals Inc;Industrials;USA
KKPT.PK;US5002871078;Koko Petroleum Inc;Energy;USA
MHGI.PK;US5978801034;Midnight Holdings Group Inc;Industrials;USA
ASXH.PK;US04530T1079;Aspen International Holdings Inc;Industrials;USA
OGNT.PK;US68618B2051;Organa Technologies Group Inc;Technology;USA
SCPT.PK;US84917X1037;Sports Concepts Inc;Technology;USA
GAEC.PK;US4021091024;Gulf Alternative Energy Corp;Energy;USA
SRII.PK;US84730P1057;Speaking Roses International Inc;Technology;USA
PLNE.PK;US7270631093;Planet Signal Inc;Industrials;USA
AYHC.PK;US0035011032;Ability Holding Corp;Industrials;USA
LOGX.PK;US70555Q1040;PeerLogix Inc;Technology;USA
OEDVQ.PK;US68771L1070;Osage Exploration and Development Inc;Energy;USA
DGLT.PK;US25381F1021;Digiliti Money Group Inc;Technology;USA
GRUI.PK;US40053Y1073;Grupo Resilient International Inc;Industrials;USA
EVBC.PK;US30049J1088;Evolution Blockchain Group Inc;Technology;USA
APLN.PK;US00104Y1001;Ae Holding I Inc;Energy;USA
CYZN.PK;US23254F2002;CyberZone Inc;Industrials;USA
NYOM.PK;US62947R1068;NYC On The Move Inc;Industrials;USA
PTRO.PK;US7167322012;Petrominerals Corp;Energy;USA
SHGY.PK;US81222Q2030;Searchguy.Com Inc;Technology;USA
ABZT.PK;US0036951038;Ablaze Technologies Inc;Technology;USA
OLMM.PK;US68268M1053;OneLife Technologies Corp;Industrials;USA
WEWA.PK;US96207P1030;Wewards Inc;Technology;USA
CYRR.PK;US13722T1060;Canary Resources Inc;Energy;USA
ZAHA.PK;US9888501031;Zahav Enterprises Inc;Industrials;USA
FLFF.PK;US3384671034;Flagstaff Holdings LLC;Industrials;USA
UTNT.PK;US9034901002;Udata Net Corp;Industrials;USA
NHGP.PK;US6455101088;New Horizons Group Inc;Industrials;USA
UPRM.PK;US90341L1026;USA Performance Products Inc;Industrials;USA
ESQF.PK;US2964231060;Vanguard Energy Group Inc;Technology;USA
MZPS.PK;US6287031008;American Environmental Inc;Industrials;USA
GRYG.PK;US3930361080;Green Energy Group Inc;Energy;USA
APRM.PK;US02879T1007;American Pacific Rim Commerce Group;Technology;USA
TEXG.PK;US88078Q3020;Westar Oil & Gas Inc;Energy;USA
MPVR.PK;US5534381026;MP Ventures Inc;Industrials;USA
PLTI.PK;US7276331094;Platcom Inc;Industrials;USA
AUNM.PK;US05069J2042;Auction Mills Inc;Industrials;USA
HDLS.PK;US44331V2088;Hub Deals Corp;Technology;USA
BFDE.PK;US0761101056;Bedford Energy Inc;Energy;USA
GDVE.PK;US3789661051;Global Development & Environmental Resources Inc;Industrials;USA
MODC.PK;US6076973071;Modern Technology Corp;Technology;USA
BNXR.PK;US1097031082;Brinx Resources Ltd;Energy;USA
YORI.PK;US98615M2017;Yora International Inc;Industrials;USA
CDID.PK;US74734A2042;Quad Energy Corp;Energy;USA
CIAS.PK;US1694151069;China Score Inc;Industrials;USA
ENAB.PK;US29247X1090;Enable Holdings Inc;Technology;USA
INIX.PK;US45170U5083;iFinix Corp;Industrials;USA
EVRX.PK;US29408E1064;Environmental RX Corp;Industrials;USA
UVSE.PK;US91349R2085;Universal Energy Corp;Energy;USA
CLWA.PK;US13126N2009;Fuzebox Software Corp;Technology;USA
FAKC.PK;US30303W2098;Facekey Corp;Industrials;USA
IPWG.PK;US46018A1007;International Power Group Ltd;Industrials;USA
MNMT.PK;US61979X1063;Motivating Masses Inc;Industrials;USA
LOCMQ.PK;US53954W1045;Local Corp;Technology;USA
IGPG.PK;US4517251058;Ignis Petroleum Group Inc;Energy;USA
STYS.PK;US8608372020;Stinger Systems Inc;Industrials;USA
GRHY.PK;US3930581026;Green Hygienics Inc;Energy;USA
CDRBQ.PK;US19200J1060;Code Rebel Corp;Technology;USA
RSGX.PK;US76123F3064;Resourcing Solutions Group Inc;Industrials;USA
GFCI.PK;US3981631050;Grifco International Inc;Energy;USA
SMRN.PK;US8317091002;Smartag International Inc;Technology;USA
PGPM.PK;US72147P1075;Pilgrim Petroleum Corp;Energy;USA
CVSY.PK;US21247E1082;Convergence Systems Inc;Technology;USA
HGRL.PK;US43666W1045;Holy Grail Co;Technology;USA
OVZM.PK;US6902372019;Overland Management Inc;Industrials;USA
EDZR.PK;US26842F1030;E Direct Inc;Industrials;USA
TSWT.PK;US8765332098;Taste Water Inc;Industrials;USA
SQFL.PK;US78471E1055;SQL Technologies Corp;Industrials;USA
AUCM.PK;US05069K3005;Auctioncities.Com Inc;Technology;USA
PTRC.PK;US71647K3032;Petro River Oil Corp;Energy;USA
MDSI.PK;US57683R1041;Matrix Denture Systems International Inc;Industrials;USA
TMIN.PK;US89487M1062;Trendmaker Inc Ltd;Industrials;USA
HDIH.PK;US4041451042;H-D International Holdings Group;Technology;USA
NODC.PK;US65525Q1013;Nodechain Inc;Technology;USA
HSFI.PK;US43741V1052;Homeland Safety International Inc;Industrials;USA
STCRQ.PK;US81578E1010;Seertech Corp;Technology;USA
OPLF.PK;US68403X1072;OptiLeaf Inc;Technology;USA
EDGS.PK;US2798541031;Edge Data Solutions Inc;Technology;USA
SVMB.PK;US80534W1062;Savmobi Technology Inc;Technology;USA
HAON.PK;US4058901046;Halitron Inc;Technology;USA
CABE.PK;US13000B1089;Calibre Energy Inc;Energy;USA
GTGP.PK;US37949P1003;Global Technologies Group Inc;Technology;USA
XCOMQ.PK;US98415E3009;Xtera Communications Inc;Technology;USA
LOGL.PK;US52490C1018;Legend Oil and Gas Ltd;Energy;USA
HOKUQ.PK;US4347111076;Hoku Corp;Energy;USA
SCGY.PK;US8087312026;Scientific Energy Inc;Technology;USA
PTAH.PK;US69367L1052;PTA Holdings Inc;Industrials;USA
ANSU.PK;US02287P1049;Amanasu Techno Holdings Corp;Industrials;USA
EMMD.PK;US29085V2079;eMedia Group Inc;Technology;USA
USRI.PK;US91732A1016;USA Recycling Industries Inc;Industrials;USA
UMFG.PK;US9028971078;UMF Group Inc;Industrials;USA
CYPE.PK;US1566611000;Century Petroleum Corp;Energy;USA
TRPS.PK;US8967561031;Trip Technologies Inc;Energy;USA
AKVA.PK;US0407321092;Arkanova Energy Corp;Energy;USA
CNCC.PK;US13765P1021;Canna Corp;Industrials;USA
SSYT.PK;US87184L2079;Systech Systems International Inc;Industrials;USA
INVL.PK;US45781R1005;Innovative Climatic Technologies Corp;Industrials;USA
PGNE.PK;US74161T1060;Primegen Energy Corp;Energy;USA
AWHI.PK;US00182L1035;Ango World Holdings Inc;Industrials;USA
TFZI.PK;US31683N1081;Gold Recycle Corp;Industrials;USA
EFOT.PK;US28224W1009;eFotoXpress Inc;Technology;USA
SECI.PK;US81371J3077;Sector 10 Inc;Industrials;USA
OTOW.PK;US67107C2035;O2 Secure Wireless Inc;Technology;USA
BWAV.PK;US08660F2092;Betawave Corp;Technology;USA
SOPK.PK;US8446491032;SouthPeak Interactive Corp;Technology;USA
PMAH.PK;US72754B1026;PLASMAtech Inc;Industrials;USA
HLXW.PK;US42331P1066;Helix Wind Corp;Energy;USA
INOQ.PK;US87267M1062;TPT Strategic Inc;Technology;USA
SUBB.PK;US8644511094;Suburban Minerals Corp;Energy;USA
VICT.PK;US92647M1071;Victura Construction Group Inc;Industrials;USA
CDVIQ.PK;US12802T1016;Cal Dive International Inc;Energy;USA
ADTC.PK;US0075211070;Great Tahou Holdings Ltd;Industrials;USA
DTRO.PK;US2480132032;DelTron Inc;Industrials;USA
SMVE.PK;US8319201039;Smart Move Inc;Industrials;USA
STCO.PK;US8630951056;Stratocomm Corp;Technology;USA
LBYE.PK;US53045E1055;Liberty Energy Corp;Energy;USA
XBOR.PK;US2274431087;Cross Border Resources Inc;Energy;USA
JUMT.PK;US48138T1007;Juma Technology Corp;Technology;USA
CYRP.PK;US23254M1062;CYBRA Corp;Technology;USA
SAFS.PK;US78646A4004;Safer Shot Inc;Industrials;USA
OSCN.PK;US68272B1035;OneScreen Inc;Technology;USA
BEEI.PK;US0576901096;Bald Eagle Energy Inc;Energy;USA
ESNC.PK;US29359T1025;EnSync Inc;Industrials;USA
CLXS.PK;US19461P1066;Collexis Holdings Inc;Technology;USA
RENU.PK;US7601822049;RenuEn Corp;Industrials;USA
CNXS.PK;US2071461014;Connexus Corp;Industrials;USA
GOCH.PK;US3684691021;Geeks On Call Holdings Inc;Technology;USA
PTCP.PK;US71647F1066;Petrocorp Inc;Energy;USA
CYRS.PK;US1668711039;Cheyenne Resources Corp;Energy;USA
SMGE.PK;US82662F1030;Sigmata Electronics Inc;Technology;USA
GMTU.PK;US3931342006;Green Mountain Merger Inc;Industrials;USA
GOPG.PK;US3801871043;Go-Page Corp;Technology;USA
PSIQ.PK;US74317L1061;Profile Solutions Inc;Technology;USA
YIPI.PK;US98584Y2028;Yippy Inc;Technology;USA
PACO.PK;US69523R1032;Paco Integrated Energy Inc;Industrials;USA
ATHI.PK;US03029A2078;American Transportation Holdings Inc;Technology;USA
OPMG.PK;US6840081052;Options Media Group Holdings Inc;Industrials;USA
JRJRQ.PK;US46645Q1067;JRjr33 Inc;Technology;USA
FNRG.PK;US34520U1034;ForceField Energy Inc;Energy;USA
DPUI.PK;US25472D1072;Discount Print Usa Inc;Industrials;USA
CDWD.PK;US18914T3014;Cloudward Inc;Technology;USA
GSLO.PK;US38019R1095;Go Solar USA Inc;Energy;USA
UPYY.PK;US9032121082;Upay Inc;Technology;USA
SPXA.PK;US84763Y1064;SpectrumDNA Inc;Technology;USA
COTR.PK;US2053321095;Computer Technology Resources Inc;Technology;USA
NERG.PK;US67060K1016;Nutech Energy Resources Inc;Industrials;USA
URAL.PK;US91134Y2028;United Rail Inc;Industrials;USA
QOIL.PK;US74836C1080;Quest Oil Corp;Energy;USA
IXEH.PK;US45073X1046;IX Energy Holdings Inc;Industrials;USA
GELV.PK;US39303U2042;Green Energy Live Inc;Energy;USA
SPOC.PK;US84762G3048;Spectrum Oil Corp;Energy;USA
MPHD.PK;US58441D1063;Media Pal Holdings Corp;Industrials;USA
NTEK.PK;US63009Y2037;NanoTech Entertainment Inc;Technology;USA
ACHN.PK;US00449Q1013;Achison Inc;Technology;USA
USDC.PK;US9172943089;USData Corp;Technology;USA
NKRN.PK;US6541121017;Nikron Technologies Inc;Energy;USA
SPNR.PK;US8681574054;Superior Energy Services Inc;Energy;USA
WRPT.PK;US9346431078;Warpspeed Taxi Inc;Technology;USA
CPCC.PK;US86333E1064;Striper Energy Inc;Energy;USA
MUTM.PK;US6282992089;Mutual Merchant Services Inc;Industrials;USA
UNXLQ.PK;US9045722033;Uni-Pixel Inc;Technology;USA
CCTM.PK;US14175N1090;Care2.Com Inc;Technology;USA
SMRL.PK;US8292052029;Simtrol Inc;Technology;USA
PGGG.PK;US7059081015;Pegasus Gaming Corp;Technology;USA
EXNT.PK;US29411J1007;EnXnet Inc;Energy;USA
LYNS.PK;US53228J1034;Lightyear Network Solutions Inc;Technology;USA
ADGL.PK;US01677T1060;AllDigital Holdings Inc;Technology;USA
DPBE.PK;US2436992042;Deep Blue Marine Inc;Industrials;USA
CBUIF.PK;BS2026601063;Commodore International Ltd;Technology;USA
ENGT.PK;US29268X1037;Energy and Technology Corp;Energy;USA
ADEC.PK;US02152D1037;Alternative Energy Development Corp;Energy;USA
LCRE.PK;US52323R2004;Lecere Corp;Technology;USA
FRMB.PK;US34984W1080;Forum Mobile Inc;Technology;USA
SNDH.PK;US8534711002;Standard Holdings Group Ltd;Industrials;USA
TASY.PK;US87600V1026;World Map Inc;Industrials;USA
UNGS.PK;US8713243074;Sylios Corp;Energy;USA
MOMT.PK;US60937K2069;MoneyOnMobile Inc;Industrials;USA
PACC.PK;US69403T1043;Pacific CMA Inc;Industrials;USA
PTTN.PK;US70343P1030;Patten Energy Solutions Group Inc;Energy;USA
RTSO.PK;US74978P1075;RTS Oil Holdings Inc;Energy;USA
BVTK.PK;US10568D3026;Bravatek Solutions Inc;Technology;USA
GEPC.PK;US37369U1007;Gepco Ltd;Technology;USA
IMJX.PK;US45248C1009;ImageXpres Corp;Industrials;USA
ASFJ.PK;US00210T1025;VirtualFund.com Inc;Industrials;USA
CPSV.PK;US21050T1016;Consumer Products Services Group Inc;Industrials;USA
PEMC.PK;US6942252023;Pacific Energy & Mining Co;Energy;USA
ENCW.PK;US29252L1070;Enchanted World Inc;Industrials;USA
WMDL.PK;US98157Y1001;Worldmodal Network Services Inc;Technology;USA
DGIV.PK;US25387S1087;Digitcom Interactive Video Network;Technology;USA
SAVW.PK;US8054302042;SavWatt USA Inc;Industrials;USA
ZNAE.PK;US9890122081;Zane Interactive Publishing Inc;Technology;USA
SOLU.PK;US83438R1086;Solutions Group Inc;Industrials;USA
PFTI.PK;US7460911073;Puradyn Filter Technologies Inc;Industrials;USA
TJSS.PK;US8740501072;Taj Systems Inc;Technology;USA
SLTZ.PK;US83414A6082;Solar Thin Films Inc;Energy;USA
DTSL.PK;US2470181049;Delivery Technology Solutions Inc;Technology;USA
TWOS.PK;US8793201091;Teledata World Services Inc;Technology;USA
NTLK.PK;US64112B1061;Net Talk.com Inc;Technology;USA
DGMA.PK;US24478T1097;Degama Software Solutions Inc;Technology;USA
SOPV.PK;US83416L1070;Solar Park Initiatives Inc;Industrials;USA
PWEI.PK;US69526A2069;PacWest Equities Inc;Industrials;USA
NYLE.PK;US6707202007;Nyle International Corp;Industrials;USA
SHWK.PK;US8120152041;Seahawk Deep Ocean Technology Inc;Industrials;USA
VIZG.PK;US92830S1015;VisionGlobal Corp;Technology;USA
IKMA.PK;US45824J1079;IntelaKare Marketing Inc;Industrials;USA
TSYI.PK;US88101A1007;Terra Systems Inc;Industrials;USA
STYLA.PK;US86422L1026;Styleclick Inc;Technology;USA
GMEI.PK;US3646111035;Gambit Energy Inc;Energy;USA
EMNC.PK;US26875S1050;E-Monee.Com.Inc;Industrials;USA
CLRN.PK;US1804611051;Clarent Corp;Technology;USA
ALMY.PK;US01374L1098;Alchemy Creative Inc;Industrials;USA
UMLS.PK;US9038581081;Ultimate Lifestyle Corp;Technology;USA
NPNTQ.PK;US6666101000;Northpoint Communications Group Inc;Technology;USA
CTXV.PK;US12650A1051;CTX Virtual Technologies Inc;Technology;USA
RMIL.PK;US7747191085;Rocky Mountain International Ltd;Industrials;USA
RCTY.PK;US77311B1070;Rocket City Enterprises Inc;Industrials;USA
WWNG.PK;US9293671007;WW Energy Inc;Energy;USA
USAE.PK;US90345G1094;US Aerospace Inc;Industrials;USA
FLYE.PK;US4599433046;International Jet Engine Supply;Industrials;USA
PIUTQ.PK;US6957901050;Paiute Oil and Mining Corp;Energy;USA
ACPS.PK;US00090X1081;AC Partners Inc;Industrials;USA
BELR.PK;US0781462066;Deep Blue Inc;Technology;USA
STNX.PK;US85568C2070;Startronix International Inc;Technology;USA
WGIH.PK;US9292701060;WGI Holdings Inc;Technology;USA
ETIC.PK;US2692301086;ETI International Inc;Industrials;USA
CNWI.PK;US1414062075;Cardiac Network Inc;Industrials;USA
CYRD.PK;US23246Y1010;Cyberecord Inc;Technology;USA
LVLV.PK;US5272991010;Level Vision Electronics Ltd;Technology;USA
HALN.PK;US40637W1062;Halo Companies Inc;Technology;USA
EOSC.PK;US2851941060;Electro Optical Systems Corp;Technology;USA
SCBZ.PK;US8091351069;Scoobeez Global Inc;Industrials;USA
TLPC.PK;US8799482067;Telpac Industries Inc;Technology;USA
SPHM.PK;US8492061077;Spotlight Homes Inc;Industrials;USA
VIPK.PK;US9182392038;VIP Comlink Inc;Technology;USA
PMDP.PK;US7276341077;Plateau Mineral Development Inc;Energy;USA
ENTI.PK;US29259J3032;Encounter Technologies Inc;Technology;USA
EGIL.PK;US28027T1060;Edgetech International Inc;Technology;USA
PMXX.PK;US7416181029;Primix Corp;Industrials;USA
EDHD.PK;US2793072016;Edd Helms Group Inc;Industrials;USA
EXPH.PK;US30216E1064;Expo Holdings Inc;Industrials;USA
DMEC.PK;US2571181096;Domestic Energy Corp;Energy;USA
SIXN.PK;US82963R1032;Siouxland Energy Cooperative;Energy;USA
CNLK.PK;US13765B1035;Cannalink Inc;Industrials;USA
MGLG.PK;US5590712049;Magellan Energy Ltd;Industrials;USA
CNDD.PK;US20650N1000;Concorde America Inc;Industrials;USA
SETY.PK;US85511W1027;Star Entertainment Group Inc;Technology;USA
SMVI.PK;US8336261040;Social Media Ventures Inc;Technology;USA
IPTV.PK;US46265H1059;IPTV Corp;Technology;USA
PMKY.PK;US7234371091;Pinkmonkey.Com Inc;Technology;USA
MDDM.PK;US55270E1064;MDM Group Inc;Industrials;USA
CSBF.PK;US2087572036;Consolidated Biofuels Inc;Energy;USA
NWOL.PK;US6633032049;North West Oil Group Inc;Energy;USA
FUUN.PK;US36114R1077;Future Net Inc;Technology;USA
PPTL.PK;US74061F2065;Premium Energy Corp;Energy;USA
VCLD.PK;US92340Q1085;Verecloud Inc;Technology;USA
GTKP.PK;US3673502049;GateKeeper USA Inc;Industrials;USA
ESLP.PK;US29872Y2081;Euro Solar Parks Inc;Energy;USA
INFX.PK;US45664A3077;Infinex Ventures Inc;Technology;USA
SHGR.PK;US8645831095;Nanometer Storage Corp;Technology;USA
FQCC.PK;US3610421048;International Sustainability Group Inc;Industrials;USA
BRTR.PK;US0686593098;Barrister Global Services Network Inc;Technology;USA
SOSO.PK;US86211A1016;Storage Computer Corp;Technology;USA
TLLEQ.PK;US87951V2060;Teletouch Communications Inc;Technology;USA
BNDT.PK;US10532W1053;Allegro Group Inc;Industrials;USA
ZTNO.PK;US98976E4008;Zoom Technologies Inc;Technology;USA
JACO.PK;US4697831042;Jaco Electronics Inc;Technology;USA
ZAZA.PK;US98919T4076;ZaZa Energy Corp;Energy;USA
ICRD.PK;US45923G1031;International Card Establishment Inc;Industrials;USA
OMDD.PK;US6866791014;Ormand Industries Inc;Industrials;USA
TSCC.PK;US87872T2078;Technology Solutions Co;Technology;USA
TXCCQ.PK;US8940653095;TranSwitch Corp;Technology;USA
CGIP.PK;US1508381001;Celadon Group Inc;Industrials;USA
MDEA.PK;US58440W1053;Media 100 Inc;Technology;USA
STRB.PK;US86260A1016;Strasbaugh;Technology;USA
SUVZ.PK;US8695511019;Centerspan Communications Corp;Technology;USA
MCELQ.PK;US60038B1052;Millennium Cell Inc;Industrials;USA
INOW.PK;US4566643098;Ifnw Dissolution Corp;Technology;USA
FUEG.PK;US30304D1019;Face Up Entertainment Group Inc;Technology;USA
NXPS.PK;US65333Q2021;NexPrise Inc;Technology;USA
CORC.PK;US2196231052;Cornwall Resources Inc;Energy;USA
IMGI.PK;US45246K2033;Imaginon Inc;Industrials;USA
AMNE.PK;US02639T2006;American Green Group Inc;Industrials;USA
ERMG.PK;US26884Q1085;R-Tec Technologies Inc;Industrials;USA
VRCM.PK;US9251172022;Versacom International Inc;Industrials;USA
LYJN.PK;US5523511088;Lyric Jeans Inc;Industrials;USA
SHCC.PK;US78423F1012;SHI Corp;Industrials;USA
OOAG.PK;US67087W2035;Omda Oil and Gas Inc;Energy;USA
CDVM.PK;US14584P1093;Carson Energy Development Corp;Industrials;USA
AQCP.PK;US00203T2006;AQ Corp;Industrials;USA
RRRI.PK;US77267T1025;Rock Ridge Resources Inc;Energy;USA
AMIN.PK;US02686Y3009;American International Industries Inc;Energy;USA
ESSI.PK;US27888G1040;Eco Science Solutions Inc;Technology;USA
ARET.PK;US0400983039;Arete Industries Inc;Energy;USA
IBIN.PK;US4492362078;Ibsg International Inc;Technology;USA
SCNTQ.PK;US8086493058;Scient Inc;Technology;USA
EVSO.PK;US30050F2011;Evolution Solar Corp;Energy;USA
ISPD.PK;US46070W1071;Interspeed Inc;Technology;USA
ESSE.PK;US2703132082;Earth Search Sciences Inc;Energy;USA
GLUX.PK;US39054K1088;Great Lakes Aviation Ltd;Industrials;USA
TMEN.PK;US8839064065;ThermoEnergy Corp;Industrials;USA
MCIM.PK;US55422A2006;Macau Capital Investments Inc;Technology;USA
PRNI.PK;US7425763098;Printron Inc;Industrials;USA
HYDN.PK;US4206771069;Vertel Corp;Technology;USA
ITEC.PK;US46112U1016;InterTech Solutions Inc;Industrials;USA
OSRS.PK;US68827T1043;Osiris Corp;Industrials;USA
QOWI.PK;US74757R1005;Quality One Wireless LLC;Technology;USA
CELX.PK;US15103A1016;Celexpress Inc;Technology;USA
XYNH.PK;US9841542031;Xynergy Holdings Inc;Industrials;USA
CSYS.PK;US1850661075;123CSS Corp;Technology;USA
WBWB.PK;US98256T2006;WU BA Superior Products Holding Group Inc;Technology;USA
CDFT.PK;US17286C2017;Citadel EFT Inc;Industrials;USA
UCPC.PK;US90459D1081;Unicapital Corp;Industrials;USA
IMJN.PK;US45249J1043;Imerjn Inc;Technology;USA
WVVEF.PK;VGG9776E1051;WorldVest Equity Inc;Industrials;USA
GCLL.PK;US39417P1093;Greencell Inc;Industrials;USA
ECCI.PK;US27887U1043;Ecoloclean Industries Inc;Industrials;USA
GTCP.PK;US3726212018;Georgetown Corp;Energy;USA
